id_voo,cia_aerea,matricula_aeronave,modelo_aeronave,capacidade,origem_code,origem_cidade,origem_uf,destino_code,destino_cidade,destino_uf,data_partida_prevista,atraso_minutos,cancelado,motivo_atraso,condicao_climatica,passageiros_embarcados
b6144271-0298-4eb1-ac97-f86bce49511c,AZUL,PT-FOE,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-05-04 21:53:40,0,False,Pontual,Chuva,178
56488980-7633-4a61-9abb-d9bb7505b9cc,GOL,PT-BBC,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-09-13 04:01:04,0,False,Pontual,Sol,168
e49e3a62-4325-4a0e-bd1c-e0391755eb9e,GOL,PT-DIN,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-04-21 06:59:13,0,False,Pontual,Sol,162
70a2604a-029f-4dd2-95e4-6ebacd47ed6a,AZUL,PT-DLU,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-08-21 21:13:02,0,False,Pontual,Sol,159
bb89270e-1219-464b-8286-a5b32d0f7aad,GOL,PT-XMH,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-09-12 00:25:55,0,False,Pontual,Sol,164
c82d9126-cd82-4033-8ae3-4c066e682af8,AZUL,PT-UNS,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-03-11 16:24:43,0,False,Pontual,Sol,164
015c62ac-0c70-4fac-b2f2-9c5d18227c88,LATAM,PT-XQR,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2024-12-11 07:33:38,0,False,Pontual,Sol,144
82382eee-4167-45be-903f-fac0c8f591e6,GOL,PT-CVB,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-10-30 16:52:09,0,False,Pontual,Sol,173
9fe4aa7f-f7f5-4667-96d9-97f3de686bd9,AZUL,PT-SMV,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-06-23 15:02:18,0,False,Pontual,Sol,166
4768e330-9c72-46bb-84d3-d966d9990187,LATAM,PT-PED,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-07-11 17:39:25,0,False,Pontual,Sol,157
31cbb6d1-9a0e-451a-8523-f376cde8cc28,GOL,PT-KTU,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-04-07 11:06:01,0,False,Pontual,Sol,180
e42b6ef7-c769-4635-a9f8-92c5243315d2,GOL,PT-SPX,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-04-24 03:47:02,0,False,Pontual,Chuva,159
367e481f-fcaf-48af-8031-2caf8b8b9170,LATAM,PT-EWO,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-08-18 16:08:43,0,False,Pontual,Sol,120
c1d57fa6-e1f4-46ca-9602-d2aa94d5ed03,GOL,PT-RZJ,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-06-12 00:21:29,0,False,Pontual,Chuva,116
d5f450d2-7a56-418d-9e76-502b5d0a1c9f,GOL,PT-QNF,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-08-31 04:22:54,0,False,Pontual,Chuva,107
f0aeac2d-5449-491f-af4c-25e1307d3f58,LATAM,PT-YXR,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-03-17 09:33:09,0,False,Pontual,Sol,160
5fb81249-6371-47cb-82de-675af24d4daa,AZUL,PT-SVG,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-05-31 19:45:20,0,False,Pontual,Sol,119
def227d7-dbdf-4510-8278-cde44663c415,LATAM,PT-EBX,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-03-30 12:52:43,0,False,Pontual,Sol,111
6d0c7e2a-8e7c-49e8-be11-fca10229ed27,AZUL,PT-ITP,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-06-24 05:45:21,0,False,Pontual,Sol,157
2c2ec2fa-5bb7-4945-8f76-29cbbc498198,LATAM,PT-ONS,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-02-10 11:44:08,0,False,Pontual,Chuva,140
77ea4a60-09ce-4e37-a4bb-fca082808210,GOL,PT-HKU,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-11-23 17:41:58,0,False,Pontual,Chuva,157
979f939d-194d-4b62-9302-072653f92d3f,GOL,PT-ZKO,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-01-06 16:48:18,0,False,Pontual,Sol,165
d55e6675-ecde-4b27-b375-32e3edf0283d,GOL,PT-SLR,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-10-10 00:42:03,0,False,Pontual,Chuva,118
defb752c-6e16-4a72-817e-e99c53d18879,GOL,PT-BLS,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-08-01 18:42:02,0,False,Pontual,Sol,171
d627a7bc-dfa8-4223-b1c1-b93b1ddf5b7c,LATAM,PT-ZGT,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-01-14 09:14:08,0,False,Pontual,Chuva,164
1a0a1840-c72f-4f04-ba80-af24f7a2b3a6,AZUL,PT-SAT,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2024-12-30 20:28:47,0,False,Pontual,Sol,164
f0428752-3ecf-4a3e-9018-f11021c7a195,LATAM,PT-QGA,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-11-28 10:39:54,0,False,Pontual,Sol,148
b0cad111-4b3b-4690-a946-f15c4ee4b6e4,LATAM,PT-HGN,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-11-17 08:16:40,0,False,Pontual,Sol,112
24afc850-6189-49cf-bbd8-6cdac10181dd,AZUL,PT-GGA,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-01-04 13:19:37,0,False,Pontual,Chuva,168
ef11e385-6962-4054-93a2-76dcbe405115,GOL,PT-WGT,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-07-19 14:03:24,0,False,Pontual,Sol,154
699ed898-e584-4372-91d2-bbc228e3ea58,AZUL,PT-EUP,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-02-13 01:37:04,0,False,Pontual,Sol,105
a9c62ed6-a56e-4d29-bfae-2c3d056e7946,GOL,PT-CFK,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2024-12-18 01:23:08,0,False,Pontual,Sol,168
bf10bd9a-0806-4e55-93ce-7ac7ade45353,LATAM,PT-PKS,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-11-15 13:02:42,130,False,Clima,Tempestade,149
f97cd503-a28b-40f7-a5c7-4ac03cfee1d4,LATAM,PT-TZQ,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2024-12-19 01:25:36,0,False,Pontual,Sol,168
68aa804a-ecd2-4c10-997a-5f0f95a32a3a,AZUL,PT-NEN,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-05-07 21:21:24,0,False,Pontual,Sol,124
e367fbf2-a381-4c5b-aa5c-ca525ed07249,AZUL,PT-XJU,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-08-25 16:16:47,0,False,Pontual,Sol,122
993bb282-3302-40ad-a2ae-1e34148b7a07,LATAM,PT-WWP,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-10-31 15:45:59,0,False,Pontual,Chuva,165
059a8ca5-3437-4dd5-a309-e20d807a9b1e,LATAM,PT-JDG,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2024-12-27 16:49:48,0,False,Pontual,Sol,163
6e6ba9fe-36c1-465d-89d0-feb036c47b30,LATAM,PT-CDH,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-02-14 20:03:37,0,False,Pontual,Sol,121
fc239844-ac30-4b08-89b4-c04064389fbf,AZUL,PT-OMA,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-04-14 13:09:00,0,False,Pontual,Chuva,115
a22bac34-1fd0-4ba3-b368-a0270645f289,GOL,PT-UPZ,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-06-21 11:16:30,0,False,Pontual,Sol,139
d4dab2c2-2013-4cc8-8f32-cbc1bcee6e97,GOL,PT-HKW,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-07-09 09:25:44,0,False,Pontual,Sol,122
5c5745b5-c2b1-4c01-914b-2b1e130bcef9,LATAM,PT-VRU,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2024-12-22 14:00:09,0,False,Pontual,Sol,172
813cdcfa-8532-4566-b22a-84c954cdea36,GOL,PT-ABN,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-05-18 23:55:22,0,False,Pontual,Sol,169
d28e4c51-c4cd-407d-904a-24fbacc0c35b,AZUL,PT-HUQ,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-10-08 15:22:30,0,False,Pontual,Chuva,180
00f9c1b3-9396-4e38-b678-69c16c234c13,GOL,PT-BVL,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-06-07 04:27:46,0,False,Pontual,Chuva,179
2fc0c1cc-6f4c-4be4-a9bb-67668005bf2a,AZUL,PT-GAU,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-10-14 12:49:48,0,False,Pontual,Sol,161
c03f6ee7-f013-4568-a10f-54c793663222,AZUL,PT-ZZQ,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-06-14 11:40:04,0,False,Pontual,Sol,137
0c547a5c-8acc-4459-a97f-6e95e6dac3c3,LATAM,PT-VDU,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-10-07 02:43:17,0,False,Pontual,Sol,152
8fed191e-f643-4931-96f5-66c7aab843b2,AZUL,PT-QYG,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-07-01 22:43:05,49,True,Clima,Tempestade,168
7b8b8381-f431-4479-bf80-8e3abbf42ed8,AZUL,PT-VKI,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-05-05 19:14:16,0,False,Pontual,Sol,116
ffd02d4a-8323-43dc-a028-6b361ce5925a,LATAM,PT-TBE,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-05-09 05:35:12,186,False,Clima,Tempestade,167
ca5a795f-ead9-4afa-bff0-2e542c890da8,LATAM,PT-ORM,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-10-09 09:02:03,111,True,Clima,Tempestade,132
d11c6436-f898-4c50-8543-aa2a817e35bb,AZUL,PT-IIP,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-02-18 07:17:18,0,False,Pontual,Sol,124
b48f6b1c-c9bc-4fa4-bfa6-803dd4bdb11d,LATAM,PT-LFL,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-10-19 11:29:02,0,False,Pontual,Sol,120
a97dad1e-e6c9-416d-ada4-c66aff78af16,GOL,PT-VBX,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-08-02 19:09:48,0,False,Pontual,Sol,147
397bc45e-a5d6-4c85-b692-848e19a87b35,AZUL,PT-ZJQ,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-01-02 08:15:58,0,False,Pontual,Sol,101
0b7e5f0e-995b-492d-93e8-5a60caafee65,AZUL,PT-ILS,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-10-04 01:17:55,136,False,Clima,Tempestade,115
64f9005f-6e18-4f1b-ada0-521e3f944031,LATAM,PT-QIN,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-02-04 00:18:01,0,False,Pontual,Sol,121
c28db508-3a88-444e-845a-de9ec9595fea,GOL,PT-SGU,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2024-12-09 02:47:20,78,False,Clima,Tempestade,152
773ad84d-33a4-4360-a184-43e384de904f,GOL,PT-KFF,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2024-12-27 03:45:04,0,False,Pontual,Sol,157
10db7d57-76a7-4da9-84c3-0c26d9fd2d88,LATAM,PT-QRE,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-02-01 09:04:16,0,False,Pontual,Sol,147
acdea704-a55d-45cb-a60d-ebc9d0ba9d9a,LATAM,PT-KPA,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-03-23 14:48:51,125,False,Clima,Tempestade,173
7d2e37bb-0681-4e33-86ff-b5c82df5465a,AZUL,PT-GCA,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-06-27 23:05:17,0,False,Pontual,Sol,114
23909846-55be-47cb-99a5-3debf027eea0,GOL,PT-JSO,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-11-15 12:59:40,0,False,Pontual,Sol,172
a10e6336-5263-4995-94a9-9c0d41b500d7,AZUL,PT-FKH,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-08-02 07:09:04,0,False,Pontual,Sol,166
f59b3ced-d039-4d39-83dc-33c82e1e7355,LATAM,PT-SXJ,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-09-03 15:56:53,0,False,Pontual,Sol,149
ce18831e-e353-4e96-b3f0-29cd4f70f400,GOL,PT-MFW,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2024-12-31 20:39:42,199,False,Clima,Tempestade,133
688e3b9b-e258-408c-b40f-21bd3ce2bb15,GOL,PT-TEV,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-03-04 22:17:51,0,False,Pontual,Sol,141
e5f89264-ce56-41bc-85eb-9b00025da27f,AZUL,PT-WSB,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2024-12-27 01:28:38,0,False,Pontual,Sol,112
2f923414-e9d5-423b-8d9f-0b6a9696d196,GOL,PT-LTH,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-02-01 21:02:57,0,False,Pontual,Sol,174
0372727c-c0c1-49ad-b7c0-8462457cb583,LATAM,PT-NOT,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-03-19 13:31:10,30,True,Clima,Tempestade,176
a63f13cc-5912-43f8-a036-4e5ed16a004a,LATAM,PT-DZH,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-05-20 05:43:27,0,False,Pontual,Sol,114
ab37922b-d99e-4f4a-82b9-73cfa054c7e1,AZUL,PT-ZTG,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-02-21 22:03:59,0,False,Pontual,Chuva,170
9210e42e-64c8-4bc2-aafd-85a2bbda8a55,GOL,PT-UQT,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-05-23 19:47:01,0,False,Pontual,Sol,144
05b5cf39-9fa1-4cbe-870e-cfa60b6e18ae,LATAM,PT-GRY,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-06-18 00:48:15,0,False,Pontual,Sol,122
293688a7-830e-4cb1-9b16-b9ab440dbcfa,AZUL,PT-UJB,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-05-08 18:06:08,0,False,Pontual,Sol,163
a2ff1ea9-a396-43da-b4c7-e435403bc5ed,LATAM,PT-UEV,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-01-03 01:29:02,0,False,Pontual,Sol,112
d8d48d33-7429-402f-bd32-122924ddf82d,GOL,PT-EYM,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-06-25 07:24:38,0,False,Pontual,Sol,110
94955bc1-55e7-4b63-9307-a89aada4ef80,GOL,PT-TNL,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-08-12 04:45:25,0,False,Pontual,Sol,162
8de6d40e-b356-46ec-bb5a-d410759184fe,AZUL,PT-DPN,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-10-18 06:39:19,0,False,Pontual,Sol,167
380b56c8-88ff-4ac9-97cf-864ae35ef4c0,LATAM,PT-LST,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2024-12-31 02:34:00,0,False,Pontual,Sol,159
b6c245d1-8003-4eed-bd02-c30ac033562b,AZUL,PT-VNO,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-03-08 13:46:41,0,False,Pontual,Chuva,104
0537586b-da36-4acd-90be-ff7e33c6085a,GOL,PT-CWR,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-01-12 19:44:34,0,False,Pontual,Sol,170
5a555b22-f550-45d6-9c12-93ead999c095,AZUL,PT-YHM,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-01-27 19:24:09,0,False,Pontual,Sol,108
d257dffe-f08c-45eb-a4a4-d7b6b1854a29,LATAM,PT-PAQ,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-07-21 09:40:48,0,False,Pontual,Sol,172
c569b4c6-7f50-4138-acdf-b746af185f70,AZUL,PT-GZP,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-01-04 01:18:55,103,True,Clima,Tempestade,147
1c222a99-46fa-45f7-9fc2-561f619e1a30,AZUL,PT-NIO,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-12-03 11:37:49,0,False,Pontual,Sol,166
3402b093-162b-4a79-8f59-695636aa7a74,AZUL,PT-QZD,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-06-18 00:43:08,0,False,Pontual,Chuva,178
b0db8d8e-64cf-439a-a3e9-449c31635a7e,LATAM,PT-MHN,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-03-21 06:41:49,0,False,Pontual,Sol,114
867b2077-b326-4abe-9fdc-177138ab2e53,LATAM,PT-MXF,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2024-12-23 13:46:10,0,False,Pontual,Sol,147
917f43d8-bf43-4bb4-9bc2-e49a3d76bd80,LATAM,PT-MDB,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-05-28 11:56:32,0,False,Pontual,Chuva,142
a68466d6-7cf4-4358-8cbc-657d47bda897,AZUL,PT-XHZ,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-04-02 04:39:04,0,False,Pontual,Sol,167
5d0db9f4-f999-4ef8-866d-9f6a3b56982c,LATAM,PT-DWP,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-01-01 11:46:35,34,False,Clima,Tempestade,142
dc3fed15-6652-4aea-ba87-a6f161189f68,LATAM,PT-MNR,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-05-20 10:47:17,0,False,Pontual,Chuva,108
d73dd611-3c80-416c-884d-436bfcc06e35,LATAM,PT-NTX,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-02-01 02:25:40,0,False,Pontual,Chuva,122
e8359b1c-a38c-4257-9389-8b0f9c9c729a,AZUL,PT-AEC,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-06-27 18:12:12,0,False,Pontual,Sol,166
ccf84f12-768a-41a2-8572-ebcf7fb464fd,LATAM,PT-JZJ,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-06-27 07:04:19,0,False,Pontual,Sol,107
83dbd7bd-9c41-4d0b-9edf-777e34cd2fbb,GOL,PT-PTN,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-05-29 15:24:35,0,False,Pontual,Sol,148
f27a0625-c853-458d-a193-eb17681eedbd,LATAM,PT-EWR,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-02-04 17:31:25,0,False,Pontual,Chuva,124
68065142-74e3-4e5b-9da1-fc89c54e9c3d,AZUL,PT-JQS,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-11-05 03:06:29,0,False,Pontual,Sol,102
6e950efd-e19d-4d1d-a2cb-6797c84c8df6,LATAM,PT-DDI,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-08-09 21:44:30,0,False,Pontual,Chuva,180
1bbf2b0f-13b1-4818-a0dd-a89790fcccef,LATAM,PT-GUB,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-03-18 11:51:09,0,False,Pontual,Sol,169
574f792d-949c-48c1-9f9f-7fd16bf6abe4,LATAM,PT-CSH,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-11-17 00:15:41,0,False,Pontual,Sol,142
e4be5251-4e05-4859-8755-6ab0f22d4729,GOL,PT-MZI,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-03-01 02:01:59,0,False,Pontual,Sol,174
659e5423-c7b0-4733-a87d-070912bbeada,LATAM,PT-XDX,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-07-15 10:45:10,0,False,Pontual,Sol,160
86d1e0ca-a597-486c-ac9e-19405ac1d940,LATAM,PT-DGA,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-03-23 02:17:10,0,False,Pontual,Sol,102
8af69e9e-d3df-44d2-8378-d8dbfe39c33a,LATAM,PT-OCC,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-09-02 14:02:12,0,False,Pontual,Sol,129
b8196f4a-9be4-4586-b96f-2a43c6a53dfd,AZUL,PT-AMZ,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-08-18 17:11:21,0,False,Pontual,Chuva,144
ee096673-c958-42cc-aa7c-12f2baf1afa4,LATAM,PT-DHK,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2024-12-07 07:55:32,0,False,Pontual,Sol,126
9e89139f-079a-4eee-b000-c505f06503e4,LATAM,PT-CHM,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-07-05 10:33:08,0,False,Pontual,Sol,109
fa69623f-14cb-4bad-a831-08a67aed47aa,GOL,PT-YGM,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-07-09 07:38:09,0,False,Pontual,Sol,179
f98e6583-1563-4587-a6cb-492985b8a357,GOL,PT-ZSM,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-03-07 08:28:09,30,False,Clima,Tempestade,152
6c1fe3bb-d040-4d82-8949-217b4ad5a5c4,GOL,PT-ZYY,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2024-12-29 10:55:40,146,False,Clima,Tempestade,128
f59760c9-03e5-4c0f-80b1-937e961c4d58,GOL,PT-QHD,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-03-03 13:47:37,0,False,Pontual,Sol,136
da962066-5d34-4b76-b000-4a04e5bf47e3,GOL,PT-MHV,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-05-13 17:51:43,0,False,Pontual,Chuva,123
4c0a8a01-232c-482e-9b87-42bf43c3f361,GOL,PT-WOJ,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-01-26 15:16:48,0,False,Pontual,Sol,114
c9ce3c5b-97e6-41dd-a17d-6a417cb339b5,LATAM,PT-RRY,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-04-21 02:36:46,0,False,Pontual,Sol,171
b13fa036-5cb5-4c48-a640-df1378197bc9,AZUL,PT-OES,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-09-27 15:28:06,0,False,Pontual,Sol,139
261be6ea-4c8e-4a04-b892-71f24eb18303,AZUL,PT-LXZ,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-01-30 02:25:20,0,False,Pontual,Sol,131
c1975564-ba9d-40c1-ab8a-3f0210dc2b34,AZUL,PT-BOG,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2024-12-19 19:28:05,0,False,Pontual,Chuva,106
6c055434-0540-475e-8d6d-b8f2ddd29d19,GOL,PT-TKX,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-01-01 09:56:13,0,False,Pontual,Sol,121
d6636149-ff43-4ddf-881c-726031a50a40,AZUL,PT-INK,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-09-17 09:03:27,0,False,Pontual,Sol,159
858ea972-552a-4347-8a2d-89686c4e40ab,GOL,PT-IUU,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-11-24 15:58:49,0,False,Pontual,Sol,117
0c7f620c-85d1-4d55-b247-35a4063559b0,GOL,PT-LNX,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2024-12-23 04:25:35,0,False,Pontual,Sol,112
2935b3fc-61d4-45c2-948c-caed05ec1d5f,GOL,PT-WFY,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-04-06 22:41:31,0,False,Pontual,Sol,109
3d3fa9c8-dc32-4d45-b942-3a6779cb665a,AZUL,PT-ZCN,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-07-11 00:37:37,0,False,Pontual,Chuva,119
ccf444a0-42f9-4f07-94a5-8d1a1130a0e5,GOL,PT-CJE,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-08-30 16:49:09,0,False,Pontual,Sol,168
b611a7a9-2923-4f99-b50f-3a836a978768,LATAM,PT-BVE,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-03-10 18:38:12,0,False,Pontual,Sol,124
79ad37ee-e89f-4b2f-8e6d-786791efbc39,LATAM,PT-WPZ,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-10-08 11:12:33,0,False,Pontual,Sol,107
05865f0d-f4ac-4a24-b4af-cf4607693b70,AZUL,PT-GYP,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-11-29 10:08:06,0,False,Pontual,Sol,153
