id_voo,cia_aerea,matricula_aeronave,modelo_aeronave,capacidade,origem_code,origem_cidade,origem_uf,destino_code,destino_cidade,destino_uf,data_partida_prevista,atraso_minutos,cancelado,motivo_atraso,condicao_climatica,passageiros_embarcados
c9fa6ad4-18f1-4044-b14c-25565ab2b03b,AZUL,PT-UNA,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-10-28 11:48:33,0,False,Pontual,Sol,126
da633ef7-6e2b-4c73-8f8d-7d39d5d66024,AZUL,PT-JVE,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-07-04 07:18:26,88,True,Clima,Tempestade,124
fb9e94de-99e5-4138-9c8f-1cd97b7ad42b,LATAM,PT-AWI,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-02-07 00:53:42,0,False,Pontual,Chuva,159
0d2fe14f-62a9-45a1-9a5b-df1ce26726d4,LATAM,PT-PSE,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-09-03 06:19:15,0,False,Pontual,Sol,128
ee7f5591-7a4b-4e2e-88c9-87a5476ed1e3,AZUL,PT-FCE,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-06-09 00:03:04,0,False,Pontual,Sol,171
4987218e-0de7-4556-b1f6-3c086d5ee163,LATAM,PT-UBU,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-05-27 19:06:03,0,False,Pontual,Sol,106
d138abb5-f96f-4871-81e4-28ef906dcf13,AZUL,PT-UKB,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-10-18 13:00:04,0,False,Pontual,Sol,154
4bc6b166-5002-41a8-b6c6-3640af24a3e0,LATAM,PT-PEG,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-02-15 11:07:31,0,False,Pontual,Sol,118
77edc004-bf25-4c29-beaa-f25943bba6fb,LATAM,PT-REL,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-03-29 16:11:31,0,False,Pontual,Sol,114
9e6bc439-f27e-4489-b131-c1ac4471dca0,LATAM,PT-IFK,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-08-20 16:54:47,0,False,Pontual,Sol,131
5e2e8568-a3ef-4416-b7f4-77057b4bf767,GOL,PT-TDN,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-05-06 22:35:01,0,False,Pontual,Chuva,126
386eac1d-e201-41f8-96a1-b103ff841120,LATAM,PT-GDP,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2024-12-27 01:52:25,0,False,Pontual,Sol,124
341bf5fd-7572-4fa3-83d4-16359454a383,AZUL,PT-TKU,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-07-25 22:47:49,0,False,Pontual,Chuva,132
1d97f5f4-f04e-4b13-9295-521b5f22f53a,LATAM,PT-OWC,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2024-12-18 19:08:58,0,False,Pontual,Sol,157
d02f1323-a27c-46d7-9f2a-6da86d2f4472,GOL,PT-WMA,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2024-12-15 09:33:19,0,False,Pontual,Chuva,136
c5d95445-bb67-4f2f-b92f-0cb04be362ce,LATAM,PT-XZT,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-07-11 03:05:24,0,False,Pontual,Sol,125
968e1564-ed0d-435c-aef0-7ec6143eb097,LATAM,PT-RDG,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-04-02 17:00:42,169,False,Clima,Tempestade,106
45a67b89-30c9-46a1-a8d2-08a36d44adea,AZUL,PT-EUS,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-11-22 07:46:31,0,False,Pontual,Sol,161
f1ba5800-2192-42b7-8345-25f46f3b8116,AZUL,PT-QIJ,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-05-04 07:49:42,0,False,Pontual,Sol,152
5472048f-30ba-4612-9cdc-f939e6ae6fc5,GOL,PT-FPC,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-10-28 21:37:01,0,False,Pontual,Sol,175
37558d52-3f40-426a-9ac7-8f21c2a3dd50,AZUL,PT-HGS,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-06-23 21:19:56,0,False,Pontual,Chuva,131
10acf641-ffb7-4c12-9913-ff0b6e2c3b5e,AZUL,PT-NXM,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2024-12-06 07:53:59,0,False,Pontual,Sol,149
4dc45960-398f-498a-98d5-4d8a2f4a0aad,GOL,PT-PQW,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-09-15 16:11:09,0,False,Pontual,Sol,161
4ce19d56-c96d-4f1c-ac08-8f4d170556e7,LATAM,PT-GUS,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-02-26 03:06:22,0,False,Pontual,Sol,130
914532e2-0c4d-4ac3-abba-37fe6c6f258a,AZUL,PT-HLA,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-04-16 18:34:47,0,False,Pontual,Sol,142
da1fee9f-08ab-4c4d-966c-084283676cda,AZUL,PT-BJA,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-08-12 03:00:57,0,False,Pontual,Sol,169
0ac95106-2043-4579-b36e-1e52c7f89140,AZUL,PT-RUI,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-07-04 00:02:13,0,False,Pontual,Sol,180
33d328e9-4371-4d35-bf9e-7b0ba92ddbeb,LATAM,PT-LJO,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-01-27 00:44:56,0,False,Pontual,Chuva,179
a9c4100b-6cd5-495a-9fd9-0878f8a3b3ef,GOL,PT-YPV,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-01-02 11:59:14,0,False,Pontual,Sol,151
6261145f-56fe-4dff-8769-0fbe26dc7d52,AZUL,PT-JXG,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-07-15 02:25:56,193,False,Clima,Tempestade,143
aea9b979-2304-414a-b0f3-921419c9fc0e,GOL,PT-XFY,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-11-30 04:26:51,0,False,Pontual,Sol,114
08c3b86d-1f2b-4a1e-9c28-b9594f442b4c,LATAM,PT-UQX,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-09-10 00:21:41,0,False,Pontual,Sol,120
48e714dd-8056-48cb-81b1-f077fa28215c,LATAM,PT-BYQ,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-04-27 13:44:47,0,False,Pontual,Sol,118
36424b1a-323c-4510-9414-56b11974352b,GOL,PT-ILD,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-08-14 08:34:58,0,False,Pontual,Chuva,117
9a21286b-ef24-45d1-9aac-caa20e1044b7,LATAM,PT-MQD,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-09-16 12:24:09,0,False,Pontual,Sol,160
aecf3867-e825-432a-b6be-c4e5980653c7,LATAM,PT-ERG,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2024-12-19 10:33:09,0,False,Pontual,Sol,112
d8b3f77c-8fae-47dc-b4fd-840d6f7ee3a6,LATAM,PT-EEU,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-11-16 14:41:58,0,False,Pontual,Sol,162
10f783ec-7764-442c-a541-61b1e356cdf3,AZUL,PT-YSB,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-09-12 12:15:32,0,False,Pontual,Sol,173
043364e7-944a-4816-86b4-2fdb8ca08553,AZUL,PT-BAF,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-05-04 23:15:15,0,False,Pontual,Sol,174
051b6e15-b42e-47f6-b4d0-3d9d24f7b42a,LATAM,PT-BMS,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-05-03 13:18:21,0,False,Pontual,Sol,129
15d40680-b391-44ea-bcda-3855ed04415d,GOL,PT-WKY,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-10-27 03:15:40,0,False,Pontual,Sol,106
86135184-95c0-423a-b3b5-a77efdf3bc13,LATAM,PT-LJT,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-07-19 07:17:52,0,False,Pontual,Sol,107
2bcf6cce-59f0-4544-bfe8-61a4301f584f,GOL,PT-XES,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-11-13 19:14:19,0,False,Pontual,Sol,166
080e24e8-178f-4b9a-a94f-b450fa018887,AZUL,PT-GQT,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-07-30 13:00:04,0,False,Pontual,Sol,151
29c963dd-b0cd-4325-b535-22db88bf13ff,GOL,PT-CFK,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-08-04 05:49:12,0,False,Pontual,Sol,110
80b878c9-3028-4dd3-acdf-4a52350f729d,GOL,PT-ZWX,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-03-03 03:15:04,164,False,Clima,Tempestade,124
36ae41ef-c440-4681-9bdd-a17e2451896b,AZUL,PT-RZH,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-10-10 11:23:00,0,False,Pontual,Chuva,160
a9608cb2-7411-4d40-b2ca-e3db2381d17a,LATAM,PT-ZZM,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-03-28 15:20:19,0,False,Pontual,Sol,162
09674ff9-3205-4e62-9276-c4d8280399af,GOL,PT-SBG,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-10-20 16:43:53,0,False,Pontual,Sol,177
1f461fd1-0f55-40d2-a114-6b7b01c2a80a,LATAM,PT-QCC,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-01-09 00:41:39,167,False,Clima,Tempestade,101
7d12d01a-153b-4224-a67b-7d746d724a32,LATAM,PT-DJD,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-09-09 15:28:02,0,False,Pontual,Sol,177
49066abb-45d6-4495-a0f8-b1e6b7996f38,AZUL,PT-TVN,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-02-15 08:56:08,0,False,Pontual,Sol,177
a2d2d6cb-f521-469c-a9d2-1537f6c4fa46,AZUL,PT-HTM,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-06-04 08:24:13,0,False,Pontual,Sol,145
d20a69c9-f18d-4afc-ace9-aeb1789ddeda,LATAM,PT-CHM,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-10-14 05:29:44,0,False,Pontual,Sol,165
e8344ba7-9695-4a64-8ebf-ad5e4c40f9ff,GOL,PT-SOK,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-04-03 00:41:01,0,False,Pontual,Sol,147
fdd364a3-4c6d-4c26-af0b-4890ab684a57,LATAM,PT-HYQ,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-10-05 10:06:31,0,False,Pontual,Sol,104
fb3a4e34-8f22-4165-b94a-9af78a770f75,GOL,PT-MQO,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-05-02 04:07:14,0,False,Pontual,Sol,133
c16a24ea-2974-41ca-934c-7747cb724ea8,GOL,PT-NOA,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-05-23 22:28:07,0,False,Pontual,Chuva,155
a42cf7b7-0e0b-4bb4-9bd8-0208ce3b3337,GOL,PT-PCJ,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-10-30 05:03:16,0,False,Pontual,Sol,126
b5f83074-0382-4852-b97a-31a0cc68d37e,AZUL,PT-HJW,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-03-05 00:40:09,0,False,Pontual,Sol,141
3b2aa65a-11aa-4084-8de6-fc8cab4df55d,GOL,PT-SLA,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-05-19 12:12:23,0,False,Pontual,Sol,157
bc288882-37e8-49c3-83ef-d4eb9bed56e6,GOL,PT-AAG,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-03-07 04:18:40,95,False,Clima,Tempestade,142
3b38f02a-5125-4389-9e62-f2ba6809f259,LATAM,PT-YNP,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-10-09 16:10:50,0,False,Pontual,Sol,157
d7b528a2-0f7c-4a84-9fa3-c1c859c03c9d,LATAM,PT-MEY,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-07-27 18:55:31,0,False,Pontual,Sol,160
3b186c95-e738-4eab-ae41-e08cc52a98e9,GOL,PT-PQO,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-09-15 06:30:03,0,False,Pontual,Sol,104
1e2ef1da-a6ee-4e1a-bd49-9cbffa2c41a2,GOL,PT-RBP,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-08-31 10:44:37,0,False,Pontual,Sol,123
16a813fd-f503-4231-9728-8bd6e5dbd536,AZUL,PT-LYZ,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2024-12-10 06:31:27,0,False,Pontual,Sol,112
f9cfa799-e682-4c68-8414-8dd62fe5fa68,GOL,PT-JWA,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-08-27 13:56:47,103,False,Clima,Tempestade,156
68f192f9-28bd-480c-8460-b93568363d00,GOL,PT-PWC,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2024-12-04 21:30:20,0,False,Pontual,Sol,119
d8349342-a115-4451-9b71-76016f4ce123,AZUL,PT-CJI,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-02-23 05:39:32,0,False,Pontual,Sol,169
08090603-a7c3-47fa-b1f9-bbf480602281,LATAM,PT-WDN,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-11-17 20:30:04,0,False,Pontual,Sol,127
12e1f95c-e6cd-468c-822e-e30c81b32172,LATAM,PT-CSZ,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-03-17 18:26:01,0,False,Pontual,Sol,175
ba65ed2c-d858-4c0e-b67d-72931fb2c5f0,AZUL,PT-FIS,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-04-13 19:05:33,0,False,Pontual,Sol,100
8b7ba611-63af-4d98-8024-11a663044a66,LATAM,PT-ZLH,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-07-08 10:29:37,0,False,Pontual,Sol,139
ae2710a4-c4c6-42ec-a68d-e0dbcb4b20ed,AZUL,PT-PUM,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-06-20 07:12:55,0,False,Pontual,Sol,127
4b458d8c-c398-4526-a0b4-f220c05bb13c,LATAM,PT-SJD,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-07-22 11:16:34,0,False,Pontual,Sol,132
df21c235-450f-4e72-8912-b208b892bf58,GOL,PT-FKS,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-06-11 11:18:42,0,False,Pontual,Sol,180
56ebd89f-cd75-4d6d-8d30-015f8a384f9b,GOL,PT-RFK,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2024-12-25 06:48:44,0,False,Pontual,Chuva,116
e625fb2b-f003-4dd4-bd99-a7bb8f3ff437,GOL,PT-KIF,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-08-06 00:51:44,0,False,Pontual,Chuva,167
a6d9bb23-6247-4ea4-8c15-7054f350ab48,LATAM,PT-MAD,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-10-11 23:23:22,0,False,Pontual,Sol,176
c0590994-dc2e-4a6f-bbb6-c6d3954d99ea,GOL,PT-DWZ,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2024-12-27 15:03:14,0,False,Pontual,Sol,153
c2c05503-3a34-46f0-ab1f-ba4e34115be2,GOL,PT-WLS,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-08-16 21:44:11,0,False,Pontual,Sol,148
b3c60b77-8388-4b08-969c-15240138a6e6,AZUL,PT-VAT,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-09-30 11:21:50,125,False,Clima,Tempestade,140
39b20be2-550a-4aaf-a659-c9df5b2893a1,GOL,PT-ZGE,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-11-08 13:45:48,0,False,Pontual,Sol,172
c5bf825a-7c49-4950-abc7-31f4012e4999,LATAM,PT-LDJ,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-05-05 18:40:24,0,False,Pontual,Sol,150
d1902f82-6278-4f42-9ddb-80623045ac0c,AZUL,PT-WCP,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-11-05 06:09:57,0,False,Pontual,Sol,119
82b3ea8a-2274-450e-9204-a7277f83be38,AZUL,PT-AJW,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-01-04 19:55:05,0,False,Pontual,Sol,162
052f79b8-9b42-4beb-928f-0e16f10102a1,LATAM,PT-SGZ,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-04-16 15:20:19,0,False,Pontual,Sol,145
b753908f-ba39-4c86-972f-2802d60dae8d,AZUL,PT-RXR,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-10-25 23:09:44,0,False,Pontual,Sol,153
7c925fca-6477-4a69-9299-01d6ac06e65d,LATAM,PT-HKO,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-04-09 00:08:46,0,False,Pontual,Sol,176
9525a795-687b-49c9-b4dc-b47114d3ceaa,GOL,PT-MFQ,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-09-01 12:43:20,0,False,Pontual,Chuva,142
ddec8e68-6f0b-49bd-9df4-e1cc97e628fd,LATAM,PT-JPO,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-01-22 11:27:53,0,False,Pontual,Sol,135
369fca19-e5d1-4ec7-be89-921bfa94c3e4,AZUL,PT-QDC,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-11-15 20:47:36,0,False,Pontual,Chuva,122
56d8710e-aafa-47c4-976e-addb6151eb3c,LATAM,PT-GBY,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-04-06 13:35:16,0,False,Pontual,Sol,127
ce34b593-b73d-4479-b714-2ed230309789,LATAM,PT-OEQ,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-09-29 21:19:15,0,False,Pontual,Sol,171
95ba6a64-a833-4b7f-a528-2c4f182b05f9,AZUL,PT-NLY,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-04-09 22:48:58,0,False,Pontual,Sol,103
b9229a58-3e6d-4f7f-a718-a1d850005d66,AZUL,PT-YEE,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-03-20 03:46:27,0,False,Pontual,Sol,158
d5377f54-430a-41fc-b11a-417d2365ecb7,GOL,PT-BCC,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-07-19 11:09:08,0,False,Pontual,Chuva,152
1809cf23-cfc0-47f8-8d91-483e4d6348c6,LATAM,PT-EPC,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-10-09 01:12:09,0,False,Pontual,Sol,101
e31c1cf8-6fe7-491b-a4ff-7a2830794fda,GOL,PT-GQX,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-07-12 14:57:06,131,False,Clima,Tempestade,128
4854b6c3-44f3-441d-83aa-edd02168f99e,GOL,PT-RVS,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-01-16 14:46:46,174,True,Clima,Tempestade,121
a5179209-df6c-4f36-8f26-ecf407027522,AZUL,PT-DRK,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2024-12-13 04:06:14,0,False,Pontual,Sol,130
b804219f-0c3e-4edf-9ea7-6d11a029602d,AZUL,PT-BFB,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-05-14 23:41:27,0,False,Pontual,Sol,164
9b0458e6-2167-4ba3-bf36-7ec67bfd6074,LATAM,PT-GJY,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-04-26 01:40:23,0,False,Pontual,Sol,113
4773a1dc-3265-4655-a504-d2800ca30cf4,AZUL,PT-XDA,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-09-08 16:39:24,0,False,Pontual,Chuva,158
e7074201-7ff2-47cc-8b69-41c97ff9c0c9,AZUL,PT-FIA,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-10-14 12:31:21,0,False,Pontual,Chuva,146
39231e24-9ecd-48c6-bb6b-0b56b4d1313a,AZUL,PT-FFM,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-03-07 16:40:07,0,False,Pontual,Sol,100
1d31c5aa-03b7-4a5e-b3be-a2ebedb651ec,AZUL,PT-GOI,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-09-30 16:56:26,0,False,Pontual,Chuva,164
b95f953f-cdfa-4576-8d4d-dc268a840126,AZUL,PT-GFP,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-04-20 23:45:37,0,False,Pontual,Sol,168
90395487-6380-4553-bd6f-08de3e52394b,AZUL,PT-ZEZ,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-11-21 03:41:31,0,False,Pontual,Sol,115
053a586c-a592-4666-abf3-70b87226ae76,AZUL,PT-NMV,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-10-29 01:45:26,0,False,Pontual,Sol,146
779bf8e5-3a1c-4ca3-84e5-ef08a4bfa5c7,LATAM,PT-CNL,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-11-22 00:45:18,0,False,Pontual,Sol,125
838682d6-8558-4f6e-aebe-14d6069a54ad,GOL,PT-CWJ,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2024-12-06 09:41:01,0,False,Pontual,Sol,124
78a52213-91a1-47f6-b936-d9cfb89674c5,GOL,PT-HNA,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-06-14 04:47:31,0,False,Pontual,Sol,109
902777f6-ed15-41ad-a763-078a3db27719,AZUL,PT-XKY,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-08-06 11:38:17,0,False,Pontual,Sol,152
4de83355-b6ed-4a6f-970f-f0ea6b90987b,LATAM,PT-KHW,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-02-18 14:35:27,0,False,Pontual,Sol,164
2d069dfd-ae3f-4930-8c78-82a44bcdcdf9,GOL,PT-KQY,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-06-25 18:31:28,0,False,Pontual,Sol,152
e994c48c-6127-44b0-8288-04beae6ac62b,AZUL,PT-QAN,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-02-03 18:52:52,0,False,Pontual,Chuva,101
014088a9-88b8-4603-8816-a3c58cc19724,LATAM,PT-DIH,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2024-12-07 17:11:33,0,False,Pontual,Sol,117
1ce62eb4-b893-431e-8c48-b28de4093e1f,GOL,PT-RJI,Boeing 737,180,BSB,Brasília,DF,GIG,Rio de Janeiro,RJ,2025-07-18 17:29:37,0,False,Pontual,Sol,150
a8def2e3-e3a8-4159-a34a-3effb52eaa91,AZUL,PT-KYY,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-02-23 11:59:48,0,False,Pontual,Chuva,138
e015c81e-e519-4a07-bad6-2713523871aa,GOL,PT-FGJ,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-01-12 12:28:18,0,False,Pontual,Chuva,152
a79129db-2243-4523-a4c2-4bb7e34b0948,GOL,PT-ZVC,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2025-06-10 01:15:13,0,False,Pontual,Sol,128
e2de39ad-eb6a-4c53-ba54-ba683a9b104b,GOL,PT-NYO,Boeing 737,180,GIG,Rio de Janeiro,RJ,GRU,Guarulhos,SP,2025-09-08 16:10:32,197,True,Clima,Tempestade,105
05528b18-f986-4a62-9432-a1c75d4c9751,LATAM,PT-DAX,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-03-08 01:05:41,102,True,Clima,Tempestade,164
4073471a-a3ed-4c6d-8803-c85725d199e9,AZUL,PT-KNM,Boeing 737,180,GIG,Rio de Janeiro,RJ,BSB,Brasília,DF,2025-05-05 05:36:55,0,False,Pontual,Sol,158
386d8167-f72f-44d1-b78c-e089a66b09c4,AZUL,PT-FTP,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-10-30 10:35:54,0,False,Pontual,Sol,157
be4e1945-524d-4fa8-9346-fa6dc7d5ebb2,LATAM,PT-QHW,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-05-21 00:58:31,0,False,Pontual,Chuva,166
575e51ce-3ec6-4b7e-b10c-ddc065665a12,LATAM,PT-SXQ,Boeing 737,180,GRU,Guarulhos,SP,GIG,Rio de Janeiro,RJ,2025-01-30 23:10:49,0,False,Pontual,Sol,165
3bb39dfa-63e0-4be9-bf3a-bc63150d0ff4,AZUL,PT-PPR,Boeing 737,180,GRU,Guarulhos,SP,BSB,Brasília,DF,2024-12-16 19:54:49,0,False,Pontual,Sol,154
7a2b4a28-f37c-40df-a0e5-8556e799ef10,GOL,PT-CCE,Boeing 737,180,BSB,Brasília,DF,GRU,Guarulhos,SP,2025-02-07 11:00:33,0,False,Pontual,Sol,162
